Tiempo en segundos: 0.7756948471
Posiciones finales de los cuerpos:
Cuerpo 420: px=0.236223, py=-1.287874, pz=0.508989
Cuerpo 421: px=0.142452, py=-1.126383, pz=0.403926
Cuerpo 422: px=0.071482, py=-1.053320, pz=0.329417
Cuerpo 423: px=0.024064, py=-0.972194, pz=0.213107
Cuerpo 424: px=0.026681, py=-0.915001, pz=0.053347
Cuerpo 425: px=0.034008, py=-0.925440, pz=-0.086512
Cuerpo 426: px=0.049529, py=-0.983900, pz=-0.211762
Cuerpo 427: px=0.094768, py=-1.084249, pz=-0.339302
Cuerpo 428: px=0.148803, py=-1.198705, pz=-0.440621
Cuerpo 429: px=0.226430, py=-1.360413, pz=-0.531946
Cuerpo 430: px=0.326629, py=-1.588941, pz=-0.591975
Cuerpo 431: px=0.412269, py=-1.808840, pz=-0.582544
Cuerpo 432: px=0.473477, py=-1.982188, pz=-0.526170
Cuerpo 433: px=0.516050, py=-2.108172, pz=-0.447110
Cuerpo 434: px=0.557346, py=-2.230962, pz=-0.292896
Cuerpo 435: px=0.583675, py=-2.305892, pz=-0.089750
Cuerpo 436: px=1.184294, py=-2.087824, pz=-0.039119
Cuerpo 437: px=1.156284, py=-2.057819, pz=0.208995
Cuerpo 438: px=1.095608, py=-1.977143, pz=0.387601
Cuerpo 439: px=1.027151, py=-1.880739, pz=0.489760
Cuerpo 440: px=0.922939, py=-1.730179, pz=0.579733
Cuerpo 441: px=0.806273, py=-1.571088, pz=0.619843
Cuerpo 442: px=0.659692, py=-1.387438, pz=0.601138
Cuerpo 443: px=0.505811, py=-1.206144, pz=0.529150
Cuerpo 444: px=0.394587, py=-1.098522, pz=0.447813
Cuerpo 445: px=0.298445, py=-0.992964, pz=0.336746
Cuerpo 446: px=0.244251, py=-0.892021, pz=0.177225
Cuerpo 447: px=0.243049, py=-0.838257, pz=0.039564
Cuerpo 448: px=0.251059, py=-0.842991, pz=-0.071439
Cuerpo 449: px=0.279711, py=-0.898383, pz=-0.207910
Cuerpo 450: px=0.337098, py=-0.990974, pz=-0.338533
Cuerpo 451: px=0.443887, py=-1.110227, pz=-0.460594
Cuerpo 452: px=0.595277, py=-1.284918, pz=-0.565466
Cuerpo 453: px=0.722800, py=-1.453592, pz=-0.612748
Cuerpo 454: px=0.836241, py=-1.610070, pz=-0.610256
Cuerpo 455: px=0.956684, py=-1.776101, pz=-0.555751
Cuerpo 456: px=1.064509, py=-1.920539, pz=-0.439563
Cuerpo 457: px=1.149783, py=-2.035518, pz=-0.252747
Cuerpo 458: px=1.184776, py=-2.085981, pz=-0.070519
Cuerpo 459: px=1.711766, py=-1.711789, pz=-0.042197
Cuerpo 460: px=1.688669, py=-1.700355, pz=0.156806
Cuerpo 461: px=1.605385, py=-1.638333, pz=0.369436
Cuerpo 462: px=1.469818, py=-1.531704, pz=0.533277
Cuerpo 463: px=1.331579, py=-1.424626, pz=0.617684
Cuerpo 464: px=1.191171, py=-1.318742, pz=0.647192
Cuerpo 465: px=1.000505, py=-1.178856, pz=0.637330
Cuerpo 466: px=0.792923, py=-1.048246, pz=0.567221
Cuerpo 467: px=0.610703, py=-0.933957, pz=0.447922
Cuerpo 468: px=0.498681, py=-0.833727, pz=0.316450
Cuerpo 469: px=0.421976, py=-0.769634, pz=0.162462
Cuerpo 470: px=0.380856, py=-0.754583, pz=0.018725
Cuerpo 471: px=0.397178, py=-0.754724, pz=-0.073865
Cuerpo 472: px=0.436941, py=-0.789086, pz=-0.189446
Cuerpo 473: px=0.548897, py=-0.850000, pz=-0.345481
Cuerpo 474: px=0.708798, py=-0.956480, pz=-0.491302
Cuerpo 475: px=0.854227, py=-1.070977, pz=-0.579327
Cuerpo 476: px=1.035904, py=-1.209068, pz=-0.629979
Cuerpo 477: px=1.240630, py=-1.354181, pz=-0.626156
Cuerpo 478: px=1.422708, py=-1.481404, pz=-0.553940
Cuerpo 479: px=1.575477, py=-1.594665, pz=-0.419224
Cuerpo 480: px=1.660011, py=-1.661626, pz=-0.280268
Cuerpo 481: px=1.706793, py=-1.704655, pz=-0.086436
Cuerpo 482: px=2.113149, py=-1.215932, pz=-0.068980
Cuerpo 483: px=2.093903, py=-1.194590, pz=0.184177
Cuerpo 484: px=1.992634, py=-1.140757, pz=0.406451
Cuerpo 485: px=1.865435, py=-1.085017, pz=0.541176
Cuerpo 486: px=1.693765, py=-1.018738, pz=0.630076
Cuerpo 487: px=1.461989, py=-0.930676, pz=0.682874
Cuerpo 488: px=1.273328, py=-0.864663, pz=0.672716
Cuerpo 489: px=1.055922, py=-0.798688, pz=0.609319
Cuerpo 490: px=0.797487, py=-0.725832, pz=0.467743
Cuerpo 491: px=0.621055, py=-0.687976, pz=0.316922
Cuerpo 492: px=0.524993, py=-0.673685, pz=0.191978
Cuerpo 493: px=0.458854, py=-0.683881, pz=0.039220
Cuerpo 494: px=0.460214, py=-0.690771, pz=-0.076211
Cuerpo 495: px=0.542018, py=-0.694675, pz=-0.221530
Cuerpo 496: px=0.695785, py=-0.716008, pz=-0.390657
Cuerpo 497: px=0.841473, py=-0.755408, pz=-0.500558
Cuerpo 498: px=1.049005, py=-0.822676, pz=-0.603944
Cuerpo 499: px=1.316150, py=-0.915420, pz=-0.663433
Cuerpo 500: px=1.582385, py=-1.016985, pz=-0.640568
Cuerpo 501: px=1.789132, py=-1.098828, pz=-0.558730
Cuerpo 502: px=1.927926, py=-1.154021, pz=-0.448478
Cuerpo 503: px=2.036821, py=-1.196218, pz=-0.298858
Cuerpo 504: px=2.101627, py=-1.216340, pz=-0.124558
Cuerpo 505: px=2.389513, py=-0.616169, pz=0.073024
Cuerpo 506: px=2.340503, py=-0.605081, pz=0.274702
Cuerpo 507: px=2.245472, py=-0.591138, pz=0.424831
Cuerpo 508: px=2.100685, py=-0.573703, pz=0.559923
Cuerpo 509: px=1.927631, py=-0.555287, pz=0.652801
Cuerpo 510: px=1.678012, py=-0.529855, pz=0.710685
Cuerpo 511: px=1.434494, py=-0.508887, pz=0.710898
